X_MM;Fi;Brightness
516;357,000;0,063
517;357,000;0,063
518;357,000;0,062
519;357,000;0,063
520;357,000;0,061
514;358,000;0,064
515;358,000;0,064
516;358,000;0,064
517;358,000;0,064
518;358,000;0,063
519;358,000;0,063
520;358,000;0,061
514;359,000;0,064
515;359,000;0,065
516;359,000;0,065
517;359,000;0,064
518;359,000;0,063
519;359,000;0,063
520;359,000;0,061
521;0,000;0,067
522;0,000;0,068
523;0,000;0,069
524;0,000;0,069
525;0,000;0,065
526;0,000;0,067
527;0,000;0,064
521;1,000;0,068
522;1,000;0,069
523;1,000;0,069
524;1,000;0,070
525;1,000;0,066
526;1,000;0,067
527;1,000;0,065
521;2,000;0,069
522;2,000;0,069
523;2,000;0,070
524;2,000;0,070
525;2,000;0,066
526;2,000;0,068
527;2,000;0,065
521;3,000;0,070
522;3,000;0,070
523;3,000;0,071
524;3,000;0,071
525;3,000;0,067
526;3,000;0,069
527;3,000;0,066
521;4,000;0,071
522;4,000;0,071
523;4,000;0,072
524;4,000;0,072
525;4,000;0,068
526;4,000;0,069
527;4,000;0,067
521;5,000;0,071
522;5,000;0,072
523;5,000;0,073
524;5,000;0,072
525;5,000;0,069
526;5,000;0,070
527;5,000;0,067
521;6,000;0,072
522;6,000;0,072
523;6,000;0,073
524;6,000;0,073
525;6,000;0,070
526;6,000;0,071
527;6,000;0,068
521;7,000;0,073
522;7,000;0,073
523;7,000;0,074
524;7,000;0,074
525;7,000;0,071
526;7,000;0,072
527;7,000;0,069
521;8,000;0,074
522;8,000;0,074
523;8,000;0,075
524;8,000;0,075
525;8,000;0,071
526;8,000;0,073
527;8,000;0,070
521;9,000;0,075
522;9,000;0,075
523;9,000;0,076
524;9,000;0,075
525;9,000;0,072
526;9,000;0,073
527;9,000;0,070
521;10,000;0,075
522;10,000;0,075
523;10,000;0,077
524;10,000;0,076
525;10,000;0,073
526;10,000;0,074
527;10,000;0,071
521;11,000;0,076
522;11,000;0,076
523;11,000;0,077
524;11,000;0,077
525;11,000;0,074
526;11,000;0,075
527;11,000;0,072
521;12,000;0,077
522;12,000;0,076
523;12,000;0,078
524;12,000;0,077
525;12,000;0,075
526;12,000;0,076
527;12,000;0,073
521;13,000;0,078
522;13,000;0,077
523;13,000;0,078
524;13,000;0,078
525;13,000;0,075
526;13,000;0,076
527;13,000;0,073
521;14,000;0,078
522;14,000;0,078
523;14,000;0,079
524;14,000;0,078
525;14,000;0,076
526;14,000;0,077
527;14,000;0,074
521;15,000;0,079
522;15,000;0,078
523;15,000;0,079
524;15,000;0,079
525;15,000;0,077
526;15,000;0,078
527;15,000;0,075
521;16,000;0,080
522;16,000;0,079
523;16,000;0,080
524;16,000;0,079
525;16,000;0,077
526;16,000;0,078
527;16,000;0,075
521;17,000;0,080
522;17,000;0,079
523;17,000;0,080
524;17,000;0,080
525;17,000;0,078
526;17,000;0,079
527;17,000;0,076
521;18,000;0,081
522;18,000;0,080
523;18,000;0,081
524;18,000;0,081
525;18,000;0,078
526;18,000;0,079
527;18,000;0,076
521;19,000;0,081
522;19,000;0,080
523;19,000;0,081
524;19,000;0,081
525;19,000;0,079
526;19,000;0,080
527;19,000;0,077
521;20,000;0,082
522;20,000;0,081
523;20,000;0,082
524;20,000;0,082
525;20,000;0,080
526;20,000;0,080
527;20,000;0,078
521;21,000;0,082
522;21,000;0,081
523;21,000;0,082
524;21,000;0,082
525;21,000;0,080
526;21,000;0,081
527;21,000;0,078
521;22,000;0,083
522;22,000;0,082
523;22,000;0,083
524;22,000;0,083
525;22,000;0,081
526;22,000;0,082
527;22,000;0,079
521;23,000;0,083
522;23,000;0,083
523;23,000;0,083
524;23,000;0,083
525;23,000;0,082
526;23,000;0,082
527;23,000;0,080
521;24,000;0,084
522;24,000;0,083
523;24,000;0,084
524;24,000;0,084
525;24,000;0,082
526;24,000;0,083
527;24,000;0,080
521;25,000;0,084
522;25,000;0,084
523;25,000;0,085
524;25,000;0,085
525;25,000;0,083
526;25,000;0,083
527;25,000;0,081
521;26,000;0,085
522;26,000;0,084
523;26,000;0,085
524;26,000;0,085
525;26,000;0,083
526;26,000;0,084
527;26,000;0,081
521;27,000;0,086
522;27,000;0,085
523;27,000;0,086
524;27,000;0,086
525;27,000;0,084
526;27,000;0,085
527;27,000;0,082
521;28,000;0,086
522;28,000;0,085
523;28,000;0,086
524;28,000;0,086
525;28,000;0,084
526;28,000;0,085
527;28,000;0,083
521;29,000;0,087
522;29,000;0,086
523;29,000;0,087
524;29,000;0,087
525;29,000;0,085
526;29,000;0,086
527;29,000;0,083
521;30,000;0,087
522;30,000;0,087
523;30,000;0,087
524;30,000;0,087
525;30,000;0,085
526;30,000;0,086
527;30,000;0,083
521;31,000;0,088
522;31,000;0,087
523;31,000;0,088
524;31,000;0,088
525;31,000;0,086
526;31,000;0,086
527;31,000;0,084
521;32,000;0,088
522;32,000;0,088
523;32,000;0,088
524;32,000;0,088
525;32,000;0,086
526;32,000;0,087
527;32,000;0,084
521;33,000;0,089
522;33,000;0,088
523;33,000;0,089
524;33,000;0,089
525;33,000;0,087
526;33,000;0,087
527;33,000;0,085
521;34,000;0,089
522;34,000;0,088
523;34,000;0,089
524;34,000;0,089
525;34,000;0,087
526;34,000;0,088
527;34,000;0,085
521;35,000;0,090
522;35,000;0,089
523;35,000;0,090
524;35,000;0,090
525;35,000;0,088
526;35,000;0,088
527;35,000;0,086
521;36,000;0,090
522;36,000;0,089
523;36,000;0,090
524;36,000;0,090
525;36,000;0,088
526;36,000;0,089
527;36,000;0,086
521;37,000;0,090
522;37,000;0,090
523;37,000;0,091
524;37,000;0,091
525;37,000;0,089
526;37,000;0,089
527;37,000;0,087
521;38,000;0,091
522;38,000;0,090
523;38,000;0,091
524;38,000;0,091
525;38,000;0,089
526;38,000;0,090
527;38,000;0,088
521;39,000;0,091
522;39,000;0,090
523;39,000;0,091
524;39,000;0,092
525;39,000;0,090
526;39,000;0,090
527;39,000;0,088
521;40,000;0,091
522;40,000;0,091
523;40,000;0,092
524;40,000;0,092
525;40,000;0,090
526;40,000;0,091
527;40,000;0,089
521;41,000;0,092
522;41,000;0,092
523;41,000;0,092
524;41,000;0,093
525;41,000;0,091
526;41,000;0,092
527;41,000;0,090
521;42,000;0,093
522;42,000;0,092
523;42,000;0,093
524;42,000;0,094
525;42,000;0,091
526;42,000;0,092
527;42,000;0,090
521;43,000;0,093
522;43,000;0,093
523;43,000;0,093
524;43,000;0,094
525;43,000;0,092
526;43,000;0,093
527;43,000;0,090
521;44,000;0,093
522;44,000;0,093
523;44,000;0,093
524;44,000;0,095
525;44,000;0,092
526;44,000;0,093
527;44,000;0,091
521;45,000;0,093
522;45,000;0,093
523;45,000;0,094
524;45,000;0,095
525;45,000;0,092
526;45,000;0,093
527;45,000;0,091
521;46,000;0,094
522;46,000;0,094
523;46,000;0,094
524;46,000;0,095
525;46,000;0,093
526;46,000;0,094
527;46,000;0,092
521;47,000;0,094
522;47,000;0,094
523;47,000;0,095
524;47,000;0,096
525;47,000;0,093
526;47,000;0,095
527;47,000;0,092
521;48,000;0,095
522;48,000;0,095
523;48,000;0,095
524;48,000;0,096
525;48,000;0,094
526;48,000;0,095
527;48,000;0,093
521;49,000;0,095
522;49,000;0,095
523;49,000;0,096
524;49,000;0,097
525;49,000;0,094
526;49,000;0,095
527;49,000;0,093
521;50,000;0,095
522;50,000;0,096
523;50,000;0,096
524;50,000;0,097
525;50,000;0,094
526;50,000;0,096
527;50,000;0,093
521;51,000;0,096
522;51,000;0,096
523;51,000;0,097
524;51,000;0,098
525;51,000;0,094
526;51,000;0,096
527;51,000;0,093
521;52,000;0,096
522;52,000;0,097
523;52,000;0,097
524;52,000;0,098
525;52,000;0,094
526;52,000;0,096
527;52,000;0,094
521;53,000;0,096
522;53,000;0,097
523;53,000;0,098
524;53,000;0,098
525;53,000;0,094
526;53,000;0,096
527;53,000;0,094
521;54,000;0,096
522;54,000;0,097
523;54,000;0,098
524;54,000;0,099
525;54,000;0,095
526;54,000;0,096
527;54,000;0,094
521;55,000;0,096
522;55,000;0,098
523;55,000;0,098
524;55,000;0,099
525;55,000;0,095
526;55,000;0,096
527;55,000;0,094
521;56,000;0,096
522;56,000;0,098
523;56,000;0,098
524;56,000;0,099
525;56,000;0,095
526;56,000;0,096
527;56,000;0,094
521;57,000;0,096
522;57,000;0,098
523;57,000;0,098
524;57,000;0,099
525;57,000;0,095
526;57,000;0,096
527;57,000;0,094
521;58,000;0,096
522;58,000;0,098
523;58,000;0,098
524;58,000;0,098
525;58,000;0,094
526;58,000;0,096
527;58,000;0,093
521;59,000;0,096
522;59,000;0,098
523;59,000;0,098
524;59,000;0,098
525;59,000;0,094
526;59,000;0,096
527;59,000;0,093
521;60,000;0,096
522;60,000;0,098
523;60,000;0,099
524;60,000;0,098
525;60,000;0,094
526;60,000;0,096
527;60,000;0,093
521;61,000;0,096
522;61,000;0,098
523;61,000;0,099
524;61,000;0,098
525;61,000;0,094
526;61,000;0,096
527;61,000;0,093
521;62,000;0,096
522;62,000;0,098
523;62,000;0,099
524;62,000;0,098
525;62,000;0,094
526;62,000;0,096
527;62,000;0,093
521;63,000;0,096
522;63,000;0,098
523;63,000;0,099
524;63,000;0,098
525;63,000;0,094
526;63,000;0,095
527;63,000;0,093
521;64,000;0,096
522;64,000;0,098
523;64,000;0,099
524;64,000;0,098
525;64,000;0,094
526;64,000;0,095
527;64,000;0,092
521;65,000;0,096
522;65,000;0,098
523;65,000;0,098
524;65,000;0,098
525;65,000;0,094
526;65,000;0,095
527;65,000;0,092
521;66,000;0,096
522;66,000;0,098
523;66,000;0,098
524;66,000;0,098
525;66,000;0,094
526;66,000;0,095
527;66,000;0,092
521;67,000;0,095
522;67,000;0,098
523;67,000;0,098
524;67,000;0,097
525;67,000;0,093
526;67,000;0,095
527;67,000;0,092
521;68,000;0,095
522;68,000;0,098
523;68,000;0,098
524;68,000;0,097
525;68,000;0,093
526;68,000;0,095
527;68,000;0,092
521;69,000;0,095
522;69,000;0,097
523;69,000;0,097
524;69,000;0,097
525;69,000;0,093
526;69,000;0,094
527;69,000;0,091
521;70,000;0,095
522;70,000;0,097
523;70,000;0,097
524;70,000;0,096
525;70,000;0,093
526;70,000;0,094
527;70,000;0,091
521;71,000;0,095
522;71,000;0,097
523;71,000;0,096
524;71,000;0,096
525;71,000;0,092
526;71,000;0,094
527;71,000;0,091
521;72,000;0,094
522;72,000;0,096
523;72,000;0,096
524;72,000;0,095
525;72,000;0,092
526;72,000;0,094
527;72,000;0,090
521;73,000;0,094
522;73,000;0,096
523;73,000;0,096
524;73,000;0,095
525;73,000;0,092
526;73,000;0,093
527;73,000;0,090
521;74,000;0,094
522;74,000;0,095
523;74,000;0,095
524;74,000;0,094
525;74,000;0,092
526;74,000;0,093
527;74,000;0,090
521;75,000;0,093
522;75,000;0,095
523;75,000;0,095
524;75,000;0,094
525;75,000;0,091
526;75,000;0,093
527;75,000;0,089
521;76,000;0,093
522;76,000;0,094
523;76,000;0,094
524;76,000;0,093
525;76,000;0,091
526;76,000;0,093
527;76,000;0,089
521;77,000;0,093
522;77,000;0,094
523;77,000;0,094
524;77,000;0,093
525;77,000;0,091
526;77,000;0,092
527;77,000;0,089
521;78,000;0,093
522;78,000;0,093
523;78,000;0,093
524;78,000;0,093
525;78,000;0,090
526;78,000;0,092
527;78,000;0,088
521;79,000;0,092
522;79,000;0,093
523;79,000;0,093
524;79,000;0,093
525;79,000;0,090
526;79,000;0,092
527;79,000;0,088
521;80,000;0,092
522;80,000;0,093
523;80,000;0,092
524;80,000;0,092
525;80,000;0,090
526;80,000;0,091
527;80,000;0,087
521;81,000;0,092
522;81,000;0,092
523;81,000;0,092
524;81,000;0,092
525;81,000;0,089
526;81,000;0,091
527;81,000;0,087
521;82,000;0,091
522;82,000;0,092
523;82,000;0,091
524;82,000;0,091
525;82,000;0,089
526;82,000;0,090
527;82,000;0,087
521;83,000;0,091
522;83,000;0,091
523;83,000;0,091
524;83,000;0,091
525;83,000;0,088
526;83,000;0,090
527;83,000;0,086
521;84,000;0,090
522;84,000;0,090
523;84,000;0,090
524;84,000;0,090
525;84,000;0,088
526;84,000;0,089
527;84,000;0,086
521;85,000;0,090
522;85,000;0,090
523;85,000;0,090
524;85,000;0,090
525;85,000;0,087
526;85,000;0,089
527;85,000;0,085
521;86,000;0,090
522;86,000;0,089
523;86,000;0,089
524;86,000;0,089
525;86,000;0,087
526;86,000;0,088
527;86,000;0,085
521;87,000;0,089
522;87,000;0,089
523;87,000;0,089
524;87,000;0,089
525;87,000;0,086
526;87,000;0,088
527;87,000;0,084
521;88,000;0,089
522;88,000;0,088
523;88,000;0,088
524;88,000;0,088
525;88,000;0,086
526;88,000;0,087
527;88,000;0,084
521;89,000;0,088
522;89,000;0,088
523;89,000;0,088
524;89,000;0,088
525;89,000;0,085
526;89,000;0,087
527;89,000;0,083
521;90,000;0,087
522;90,000;0,087
523;90,000;0,087
524;90,000;0,087
525;90,000;0,085
526;90,000;0,086
527;90,000;0,083
521;91,000;0,087
522;91,000;0,087
523;91,000;0,087
524;91,000;0,087
525;91,000;0,084
526;91,000;0,085
527;91,000;0,082
521;92,000;0,086
522;92,000;0,086
523;92,000;0,086
524;92,000;0,086
525;92,000;0,083
526;92,000;0,085
527;92,000;0,081
521;93,000;0,086
522;93,000;0,085
523;93,000;0,085
524;93,000;0,086
525;93,000;0,083
526;93,000;0,084
527;93,000;0,081
521;94,000;0,085
522;94,000;0,085
523;94,000;0,085
524;94,000;0,085
525;94,000;0,082
526;94,000;0,083
527;94,000;0,080
521;95,000;0,084
522;95,000;0,084
523;95,000;0,084
524;95,000;0,084
525;95,000;0,082
526;95,000;0,083
527;95,000;0,079
521;96,000;0,084
522;96,000;0,083
523;96,000;0,083
524;96,000;0,083
525;96,000;0,081
526;96,000;0,082
527;96,000;0,079
521;97,000;0,083
522;97,000;0,083
523;97,000;0,083
524;97,000;0,083
525;97,000;0,080
526;97,000;0,081
527;97,000;0,078
521;98,000;0,083
522;98,000;0,082
523;98,000;0,082
524;98,000;0,082
525;98,000;0,080
526;98,000;0,080
527;98,000;0,077
521;99,000;0,082
522;99,000;0,081
523;99,000;0,082
524;99,000;0,082
525;99,000;0,079
526;99,000;0,080
527;99,000;0,077
521;100,000;0,081
522;100,000;0,081
523;100,000;0,081
524;100,000;0,081
525;100,000;0,078
526;100,000;0,079
527;100,000;0,076
521;101,000;0,080
522;101,000;0,080
523;101,000;0,080
524;101,000;0,080
525;101,000;0,077
526;101,000;0,078
527;101,000;0,075
521;102,000;0,079
522;102,000;0,079
523;102,000;0,079
524;102,000;0,079
525;102,000;0,076
526;102,000;0,077
527;102,000;0,075
521;103,000;0,079
522;103,000;0,078
523;103,000;0,078
524;103,000;0,078
525;103,000;0,076
526;103,000;0,076
527;103,000;0,074
521;104,000;0,078
522;104,000;0,077
523;104,000;0,077
524;104,000;0,077
525;104,000;0,075
526;104,000;0,075
527;104,000;0,073
521;105,000;0,077
522;105,000;0,076
523;105,000;0,076
524;105,000;0,076
525;105,000;0,074
526;105,000;0,074
527;105,000;0,072
521;106,000;0,076
522;106,000;0,075
523;106,000;0,075
524;106,000;0,075
525;106,000;0,073
526;106,000;0,073
527;106,000;0,071
521;107,000;0,075
522;107,000;0,074
523;107,000;0,074
524;107,000;0,074
525;107,000;0,072
526;107,000;0,072
527;107,000;0,070
521;108,000;0,074
522;108,000;0,073
523;108,000;0,073
524;108,000;0,073
525;108,000;0,071
526;108,000;0,071
527;108,000;0,069
521;109,000;0,073
522;109,000;0,072
523;109,000;0,072
524;109,000;0,072
525;109,000;0,070
526;109,000;0,070
527;109,000;0,068
521;110,000;0,072
522;110,000;0,071
523;110,000;0,072
524;110,000;0,071
525;110,000;0,069
526;110,000;0,069
527;110,000;0,067
521;111,000;0,071
522;111,000;0,070
523;111,000;0,071
524;111,000;0,070
525;111,000;0,068
526;111,000;0,068
527;111,000;0,067
521;112,000;0,071
522;112,000;0,069
523;112,000;0,070
524;112,000;0,069
525;112,000;0,068
526;112,000;0,068
527;112,000;0,066
521;113,000;0,070
522;113,000;0,068
523;113,000;0,069
524;113,000;0,068
525;113,000;0,067
526;113,000;0,067
527;113,000;0,065
521;114,000;0,069
522;114,000;0,068
523;114,000;0,069
524;114,000;0,068
525;114,000;0,066
526;114,000;0,066
527;114,000;0,065
521;115,000;0,069
522;115,000;0,067
523;115,000;0,068
524;115,000;0,067
525;115,000;0,066
526;115,000;0,066
527;115,000;0,064
521;116,000;0,068
522;116,000;0,067
523;116,000;0,068
524;116,000;0,067
525;116,000;0,065
526;116,000;0,065
527;116,000;0,064
521;117,000;0,068
522;117,000;0,066
523;117,000;0,067
524;117,000;0,066
525;117,000;0,065
526;117,000;0,065
527;117,000;0,063
521;118,000;0,067
522;118,000;0,065
523;118,000;0,066
524;118,000;0,065
525;118,000;0,064
526;118,000;0,064
527;118,000;0,063
521;119,000;0,066
522;119,000;0,065
523;119,000;0,066
524;119,000;0,065
525;119,000;0,064
526;119,000;0,064
527;119,000;0,062
521;120,000;0,066
522;120,000;0,064
523;120,000;0,065
524;120,000;0,064
525;120,000;0,063
526;120,000;0,063
527;120,000;0,062
521;121,000;0,065
522;121,000;0,063
523;121,000;0,064
524;121,000;0,064
525;121,000;0,063
526;121,000;0,063
527;121,000;0,061
521;122,000;0,065
522;122,000;0,063
523;122,000;0,064
524;122,000;0,063
525;122,000;0,062
526;122,000;0,063
527;122,000;0,061
521;123,000;0,064
522;123,000;0,062
523;123,000;0,063
524;123,000;0,063
525;123,000;0,062
526;123,000;0,062
527;123,000;0,060
521;124,000;0,064
522;124,000;0,062
523;124,000;0,063
524;124,000;0,062
525;124,000;0,061
526;124,000;0,062
527;124,000;0,060
521;125,000;0,063
522;125,000;0,061
523;125,000;0,062
524;125,000;0,061
525;125,000;0,061
526;125,000;0,061
527;125,000;0,060
521;126,000;0,063
522;126,000;0,061
523;126,000;0,062
524;126,000;0,061
525;126,000;0,060
526;126,000;0,061
527;126,000;0,059
521;127,000;0,062
522;127,000;0,060
523;127,000;0,062
524;127,000;0,061
525;127,000;0,060
526;127,000;0,061
527;127,000;0,059
521;128,000;0,062
522;128,000;0,060
523;128,000;0,061
524;128,000;0,060
525;128,000;0,060
526;128,000;0,060
527;128,000;0,059
521;129,000;0,061
522;129,000;0,060
523;129,000;0,060
524;129,000;0,060
525;129,000;0,059
526;129,000;0,060
527;129,000;0,058
521;130,000;0,061
522;130,000;0,059
523;130,000;0,060
524;130,000;0,059
525;130,000;0,059
526;130,000;0,059
527;130,000;0,058
521;131,000;0,060
522;131,000;0,059
523;131,000;0,059
524;131,000;0,059
525;131,000;0,059
526;131,000;0,059
527;131,000;0,058
521;132,000;0,060
522;132,000;0,058
523;132,000;0,059
524;132,000;0,059
525;132,000;0,058
526;132,000;0,059
527;132,000;0,057
521;133,000;0,059
522;133,000;0,058
523;133,000;0,058
524;133,000;0,058
525;133,000;0,058
526;133,000;0,058
527;133,000;0,057
521;134,000;0,059
522;134,000;0,058
523;134,000;0,058
524;134,000;0,058
525;134,000;0,057
526;134,000;0,058
527;134,000;0,057
521;135,000;0,058
522;135,000;0,057
523;135,000;0,058
524;135,000;0,058
525;135,000;0,057
526;135,000;0,058
527;135,000;0,056
521;136,000;0,058
522;136,000;0,057
523;136,000;0,057
524;136,000;0,058
525;136,000;0,057
526;136,000;0,057
527;136,000;0,056
521;137,000;0,058
522;137,000;0,056
523;137,000;0,057
524;137,000;0,057
525;137,000;0,056
526;137,000;0,057
527;137,000;0,056
521;138,000;0,057
522;138,000;0,056
523;138,000;0,057
524;138,000;0,057
525;138,000;0,056
526;138,000;0,057
527;138,000;0,056
521;139,000;0,057
522;139,000;0,056
523;139,000;0,056
524;139,000;0,057
525;139,000;0,056
526;139,000;0,057
527;139,000;0,055
521;140,000;0,057
522;140,000;0,056
523;140,000;0,056
524;140,000;0,057
525;140,000;0,055
526;140,000;0,057
527;140,000;0,055
521;141,000;0,057
522;141,000;0,055
523;141,000;0,056
524;141,000;0,056
525;141,000;0,055
526;141,000;0,056
527;141,000;0,055
521;142,000;0,057
522;142,000;0,055
523;142,000;0,056
524;142,000;0,056
525;142,000;0,055
526;142,000;0,056
527;142,000;0,055
521;143,000;0,057
522;143,000;0,055
523;143,000;0,055
524;143,000;0,056
525;143,000;0,055
526;143,000;0,056
527;143,000;0,055
521;144,000;0,057
522;144,000;0,055
523;144,000;0,055
524;144,000;0,056
525;144,000;0,055
526;144,000;0,056
527;144,000;0,055
521;145,000;0,057
522;145,000;0,055
523;145,000;0,055
524;145,000;0,056
525;145,000;0,055
526;145,000;0,057
527;145,000;0,055
521;146,000;0,057
522;146,000;0,055
523;146,000;0,055
524;146,000;0,055
525;146,000;0,054
526;146,000;0,057
527;146,000;0,055
521;147,000;0,057
522;147,000;0,056
523;147,000;0,055
524;147,000;0,055
525;147,000;0,054
526;147,000;0,057
527;147,000;0,055
521;148,000;0,057
522;148,000;0,056
523;148,000;0,055
524;148,000;0,055
525;148,000;0,054
526;148,000;0,057
527;148,000;0,055
521;149,000;0,058
522;149,000;0,057
523;149,000;0,055
524;149,000;0,055
525;149,000;0,054
526;149,000;0,058
527;149,000;0,055
521;150,000;0,058
522;150,000;0,057
523;150,000;0,055
524;150,000;0,055
525;150,000;0,054
526;150,000;0,058
527;150,000;0,055
521;151,000;0,058
522;151,000;0,057
523;151,000;0,055
524;151,000;0,055
525;151,000;0,053
526;151,000;0,059
527;151,000;0,055
521;152,000;0,058
522;152,000;0,057
523;152,000;0,054
524;152,000;0,055
525;152,000;0,053
526;152,000;0,059
527;152,000;0,055
521;153,000;0,058
522;153,000;0,057
523;153,000;0,054
524;153,000;0,055
525;153,000;0,053
526;153,000;0,059
527;153,000;0,055
521;154,000;0,058
522;154,000;0,056
523;154,000;0,054
524;154,000;0,055
525;154,000;0,053
526;154,000;0,059
527;154,000;0,055
521;155,000;0,058
522;155,000;0,056
523;155,000;0,054
524;155,000;0,055
525;155,000;0,053
526;155,000;0,059
527;155,000;0,055
521;156,000;0,058
522;156,000;0,056
523;156,000;0,055
524;156,000;0,055
525;156,000;0,053
526;156,000;0,059
527;156,000;0,056
521;157,000;0,057
522;157,000;0,055
523;157,000;0,055
524;157,000;0,056
525;157,000;0,053
526;157,000;0,059
527;157,000;0,056
521;158,000;0,058
522;158,000;0,055
523;158,000;0,055
524;158,000;0,056
525;158,000;0,053
526;158,000;0,059
527;158,000;0,057
521;159,000;0,058
522;159,000;0,055
523;159,000;0,056
524;159,000;0,057
525;159,000;0,053
526;159,000;0,059
527;159,000;0,058
521;160,000;0,058
522;160,000;0,055
523;160,000;0,056
524;160,000;0,057
525;160,000;0,054
526;160,000;0,060
